CPU_Usage (%),Memory_Usage (MB),Network_Usage (MBps),Disk_IO (MBps),Energy_Consumption (Watts),Service_Latency (ms),Predicted_Workload (%),Workload_Type,Task_Priority,Optimized_Resource_Allocation
63.46696091424932,9669.130149729295,395.2916808280371,93.18558495127779,175.83724762327708,149.55181380936227,88.99618988981742,High,2,4
81.43010694447601,2969.6426158444046,446.151681986925,30.228028080796555,74.13509346100163,74.10511118869236,98.91108697470865,High,2,3
64.18516030703091,6165.510270619015,280.8462493223847,72.05616161190791,106.71711380095613,32.45740738721793,9.74731420206877,Low,0,1
56.147774300192445,11574.990557164621,484.1470754390763,171.66588245388743,324.0765122873667,144.05852463670078,57.64077129856917,Medium,1,2
13.430729104528323,9402.160882324377,498.11194715733586,8.552146765915417,323.18688376452764,91.57042436220424,29.823840566052432,Low,0,2
38.09442227534902,6645.933821012988,67.10685889932996,31.024731318096293,167.08242698691552,147.88872054323,84.07674918722189,High,2,5
28.86821309135529,7182.201679889305,426.2764421815198,25.89811577024762,377.2310665756906,141.87622678292325,37.87694371860654,Medium,1,3
26.95906790411752,9433.823928995898,254.91290629680861,81.21203299734539,398.13806992979045,137.85289864017258,72.88978247270228,High,2,4
92.57094992772011,605.0849610250242,199.90750576691772,199.4003932772815,464.2261817601282,35.20877490139971,56.25472504499632,Medium,1,2
40.378795220008435,1758.1086320956956,310.40543184253033,35.498228112065156,313.2218744052066,112.84428971583748,56.444721251522175,Medium,1,3
85.2841899659402,14499.328051534521,37.42312305838344,29.951047270252772,400.7405138664078,203.940965152704,86.50994596214004,High,2,5
61.80247633975366,1748.095314856967,258.16594819586913,183.09609022545473,388.8948558972352,82.21015640843578,49.6884204628336,Medium,1,3
76.53301731874836,11730.386679053137,436.73637931306666,176.52805287622718,166.0140718102368,113.73871879655597,85.33195574372566,High,2,5
50.23733837946729,15114.845740738883,114.5961429080947,7.415833629314334,189.6016675719467,125.98873962846567,39.525548663569666,Medium,1,3
56.92134961637232,4808.2901674770765,218.93104843701832,150.58948607568368,265.3170780887922,216.36917158497747,21.60437953410898,Low,0,2
49.32659244369775,6392.440089008611,470.345634980289,131.43767459380948,58.56753538816182,165.62194346037464,48.27035087737843,Medium,1,3
22.571868901824004,9541.920553567337,219.99628052479167,153.7804211606891,183.82899792097558,29.549621035141932,52.343799230817105,Medium,1,3
70.02069037353547,14506.484766103616,185.60013984287517,99.4059885043885,263.2472930049071,216.9668915222302,50.44640377559019,Medium,1,3
30.269512619677023,15461.925480997388,225.86295758045534,198.2844644712108,98.63118287651469,208.85616399311203,81.79138912853182,High,2,5
7.188436978830845,12250.347874022047,264.5318555936026,9.725556723481676,106.82414949880645,189.64326524679797,58.644499438709225,Medium,1,3
63.0925066316451,1886.8288442857036,319.67575862441976,47.639945694357344,258.4565310818035,119.18421448811522,89.40218681708627,High,2,4
20.939961146634403,11132.814756649152,402.33947244919824,79.91265140774941,378.93426421366905,190.59861895402267,53.8476220170145,Medium,1,2
89.64127259176229,7024.340673562892,231.530080824514,90.50581037157492,425.18701891430743,122.29180534747552,26.347932873790405,Low,0,1
90.85357193023286,7982.96626392213,410.56565819416875,184.3521131372042,295.84125387713686,185.4727659101549,17.3021048249615,Low,0,2
87.33779511984037,1292.0832515586499,271.5231240625195,112.44086845137451,263.637044396029,220.6269904182714,87.494467989739,High,2,3
38.31428302299,3544.538275705397,175.85545008030905,9.977088108558382,222.92625580688986,223.1826883569962,10.336415895710113,Low,0,2
6.391095487598069,13059.031978774057,332.39590577851294,82.1647297217067,136.8270465969228,116.37175067592638,16.172913132377417,Low,0,1
88.54867063289528,7717.23459813563,361.6839048243108,83.88159206144492,115.95290126646412,215.53895644124717,11.047559297175901,Low,0,2
43.53657334855829,5299.983099169594,283.44399805844887,193.13269674911916,406.3534032478137,29.857058224389718,45.25474873227292,Medium,1,3
91.99893371393026,6607.1507419718155,37.74133683601447,120.24022111320053,259.2529844955513,29.94575728426135,55.598483557391376,Medium,1,3
91.72579793803276,14073.029075505196,93.2426088288042,127.49456316062883,405.6441104658896,139.3254019825326,6.88809944714707,Low,0,1
81.7708509920624,12400.112404251477,149.7958832362118,142.9373532190029,366.83736615528335,164.7019315217859,53.98068585470241,Medium,1,2
31.50040028626271,4834.1899840581455,148.48654691623162,154.23782382074253,137.25316147252047,42.48347511470866,42.40714977260947,Medium,1,2
39.658795574173276,2376.989207850789,339.9761921209666,127.37516297029535,279.6382688950516,120.68411097746828,78.49629233331032,High,2,5
81.60230043651713,4511.715773934706,18.990844220079964,48.201675875653166,249.8074836902063,28.118853614901152,83.84587906589121,High,2,3
33.522980464064986,15126.246391140734,380.28407075426475,174.93513695389169,240.74307774081353,152.51437396056104,70.07190645668952,High,2,4
20.254347201748324,9742.978034351318,140.01781265539725,146.6918402817154,294.1569721417162,214.49803900444775,49.98207585507927,Medium,1,2
55.11211362125152,8979.397873197193,161.91070464589018,148.6322265342942,491.93685548394706,185.72154912478334,25.53411652898887,Low,0,2
89.25392967447029,9977.95921431875,268.6758156925229,199.31479110771508,415.8052689518354,97.68143034517146,85.47591239374322,High,2,3
67.64268170074757,6321.6006339286905,115.80354446008919,160.70278043779987,456.67059423367624,248.4794801760948,37.4585683042196,Medium,1,3
56.30550530804285,13322.402626511306,443.3909436520085,166.00112922787548,63.337812429216896,167.4190692342035,38.847729283520174,Medium,1,3
13.745884439369169,8817.599348893566,51.83070187001699,190.32969762632152,113.15136505662767,204.73586643840738,92.02109698276925,High,2,5
60.350650402925275,2365.022712746323,227.74735752752179,31.07566596992988,88.14364710105357,169.07585988647452,97.68173928180174,High,2,4
94.10484650938369,2560.521661286887,426.21691203289606,100.0477479191355,168.4539522793745,247.40699131634602,90.32244085652789,High,2,4
17.60756137128716,9033.028373289559,311.76350826640555,116.53283769456674,248.8516213849927,206.23314296835437,99.83229873830271,High,2,4
51.64966871273631,15377.24250122036,153.2414627628904,66.52587011526907,338.9239614451503,132.25868838438294,87.54634017064035,High,2,4
83.96357647351599,5406.164875244626,216.17250181046575,168.0412654350066,275.3740698289709,94.88549289520951,71.91396417390777,High,2,5
71.6691755978784,14313.357432133513,356.28024636783215,152.72150470749895,456.43276171091287,172.1279331414664,32.91284295928992,Low,0,2
67.73141668957412,12639.725150179973,486.8977642483107,144.4557318271167,472.93518150223866,149.60434315771718,95.53091964548824,High,2,5
68.22356755883983,4445.279093818425,447.6379720059224,199.4327385118752,123.58442803885652,159.1908948017486,88.2795490033066,High,2,5
37.35420360977797,1088.8003572754003,177.7920761073646,52.61689330826971,433.8108141191533,89.03788273952046,27.870945279487056,Low,0,1
31.423265983804402,2128.5197923398987,499.1169608510502,147.35599308340883,266.77499180598545,110.03846303978585,51.47043495797356,Medium,1,3
77.84250399306623,12074.655718026572,11.717285130218553,110.72949050627422,253.99826209282296,141.7336608482092,11.655287759427264,Low,0,1
77.91020552112627,3681.1580821811444,23.538580346123396,63.28484731628134,403.22270681805566,210.62443347085156,95.56434201038563,High,2,5
83.03650867220934,6404.81205026161,413.68185243388496,32.95678727390204,91.91322907019446,191.91268485191128,59.41299113353831,Medium,1,2
87.19164973008242,8474.969162853975,107.73671654819549,179.28088357644188,447.1219073386159,34.070688273183634,28.294051863175717,Low,0,1
51.020815897484404,12026.630769640984,39.776941514158025,119.49564105886122,351.88850954642663,65.16079125475099,32.77793479426819,Low,0,2
50.136466521847964,2309.205975568838,126.20255588588608,165.16183369051814,443.86772344609903,11.531142608591718,98.16235539983666,High,2,3
76.84656610700976,6961.847584563869,218.7890754506215,109.52365181630742,497.51490996843023,6.950339151569897,63.48335772139878,Medium,1,2
63.49675376999886,8211.07721391286,367.97747251236837,44.77543905014989,283.102003560764,59.971989973659234,44.964896790108355,Medium,1,2
68.17701895319331,9096.007159356277,315.9244080100907,68.17221380696472,91.96798905901804,200.83363226228576,52.48531886962612,Medium,1,2
76.6213402492491,13501.02010022488,126.43439660460601,76.92622965223576,124.93573831889893,226.66317625272484,14.36225687584762,Low,0,2
85.10048076358096,3236.8763117259386,256.60251956928636,194.61402768823675,195.62820914943947,100.98324964515653,12.12716220692322,Low,0,1
35.41956411663823,13333.90080339215,463.8449116452987,2.1210223978951177,96.5988239606193,142.98365616863626,61.30723561353656,Medium,1,3
38.802465737594964,11509.366404401264,409.35381072204126,197.1475385818769,416.9038217619964,177.9828874790683,53.64038346183006,Medium,1,3
13.45837458567821,9334.781562965883,168.36299456757877,196.1118653868563,183.59053296474582,238.469491316673,39.11955317382691,Medium,1,2
57.045212689655656,11614.906359029621,491.3096350642912,199.23400731549717,489.14878460893937,228.66839813787075,58.78082548857963,Medium,1,2
8.234804641706788,7051.54555264069,357.22399621321415,95.8410476050073,366.1661443693351,19.01211432843808,11.904215196531364,Low,0,1
46.90382163192142,2708.646484486073,40.60018427672307,192.7979849545789,128.04366661500092,65.8006315862738,94.6791612859969,High,2,3
53.838017123681894,11079.02589349191,27.22874951143295,79.72423718811564,264.21919112477315,17.040413269018387,32.90261033950108,Low,0,1
30.788712691545598,8839.598851714196,92.5198950149147,6.232593693008955,260.0978997349945,156.05289314231757,11.818985113839894,Low,0,1
58.174993451210966,10660.156834214933,366.6493753445719,45.645090087981146,271.6302462501352,179.07086253579655,21.102905894539884,Low,0,1
7.745022494514449,5876.716652484193,100.03207366278967,189.11395274253954,291.061026789321,80.52943602734531,14.070021875839101,Low,0,1
8.361336987429297,14905.786315537875,260.62851691232845,3.739173973744596,64.02788704297889,214.19371749263757,21.967427914169715,Low,0,1
79.03405045936924,9834.734554031556,55.69745888860755,109.65283294917204,358.83550658463054,115.93912385081694,44.591635208528125,Medium,1,3
37.41715772701366,1867.5082306647494,461.2342173367956,16.04471619004113,269.2362988797995,249.6034711987681,75.11483492387448,High,2,5
16.435446138669633,7651.288940460692,178.54070065594811,57.99291910708812,405.93442949091457,5.0979246843846076,30.87309300822878,Low,0,1
52.001893404932396,12516.883300890964,454.9847077147091,18.530477291665445,416.90730796719373,31.82497856254638,46.41302908445617,Medium,1,3
74.29941977887498,13116.503763814628,472.9890645361667,172.04619560149823,153.74080489627283,78.9393445191584,93.23194234938245,High,2,4
24.423892474715885,8362.24442146638,13.003037183703587,118.62307121989346,71.79032589205,11.249361498659724,33.10306523596766,Low,0,2
61.060142823710024,14713.433444234412,237.4262417273787,180.51918667794428,366.4552352505452,196.67316714587145,80.49837656014743,High,2,5
12.68127184943912,4760.433435147891,22.081467296377514,137.98228670850543,489.9932548087435,17.92908802846537,19.99260288582481,Low,0,1
9.651354905174692,7029.022522565767,455.2594554884239,194.23479711777483,250.99609396140548,188.50001015698766,21.940565894438524,Low,0,1
52.82191684113332,14774.530164550693,264.01969691994213,102.46565329732091,166.82576431711811,17.879272403439607,48.33452298024524,Medium,1,3
53.657160944909585,14737.3866038369,46.72256622226344,128.10340577081203,120.50235256256643,66.91817983999618,27.239713794306702,Low,0,2
62.36869113483859,11395.633066785336,64.03559685551777,115.68545515792226,179.3505188257633,211.11281983633975,90.78766701045473,High,2,3
70.34822003503955,14145.73924392388,197.91942200144214,97.36782545987593,197.5637981171524,238.01834708824242,9.821467656730391,Low,0,2
92.82668715162812,1921.0092931293248,470.71475450771584,169.34591371917952,240.74363454550902,106.5589539518255,61.74089378366476,Medium,1,2
51.46703134710758,14241.200262369826,349.5254842683596,129.26050199840168,344.93320544656393,242.63504625657507,62.40179263420439,Medium,1,2
34.06608256471213,5600.879156765199,435.13324443267487,160.4611407062391,172.92337523610217,158.58582632084293,11.27246311434753,Low,0,2
76.56675752918333,3342.4777652606494,189.56375670659003,157.48642338388024,72.93954356090418,106.8796049960682,74.59360041273467,High,2,3
29.37490261358668,4311.2780424209595,31.174712779499178,39.01798697040377,217.9753752077238,201.68632927213963,49.54526672865862,Medium,1,3
44.507427863507246,7145.996159196416,487.4156422301629,130.3825429710111,435.0333272715841,77.35548743434929,73.69197048200681,High,2,5
12.061074320803936,4498.919497082104,18.41476542456108,40.72995581708549,274.2581798833477,70.1200840332535,83.55787366383164,High,2,3
7.281566907391176,5600.048725253872,474.3493100097336,117.0807751705104,484.1526909854344,165.85418084321321,35.67543843911592,Medium,1,2
91.63835732101326,2654.3785309291034,190.6519376860809,135.8095022048138,276.62968898992926,100.66940368218327,51.02615887887133,Medium,1,3
80.23821084609853,5212.917622952425,14.944298460721946,199.4497792459298,174.1544676148315,38.299916601519996,29.77227407796108,Low,0,2
67.63767854843282,9595.288704410643,347.68704354500903,7.077853651797933,136.99129876034658,21.406237646027655,24.143779034621826,Low,0,2
41.80576499728429,7525.102054821367,490.46474897536353,19.157236428630465,362.5360235535094,198.02143118087693,5.0565020140524535,Low,0,2
20.596488806376122,6015.120178336382,483.15660419042035,16.328312577875067,291.3715785998464,170.59812929157442,96.54499364758455,High,2,3
19.079333840397744,12359.688189220113,88.85913548918504,80.27389596708127,321.79951804794865,105.89056502861781,46.88820458631658,Medium,1,3
27.52186083481358,14693.790265954742,98.81142497241594,164.49608393567692,389.807055200359,224.57577061690887,6.241628440593033,Low,0,2
54.43039982355084,12523.758545906845,287.1140681636335,168.96721022463998,376.6565589192018,105.6599043484369,5.849164868964576,Low,0,1
69.31363304300561,5781.515144011804,322.279364949879,147.65893954850918,69.51348507570214,179.02239050901898,32.39349401236353,Low,0,1
64.41776390459582,12327.786087917651,372.3147776962742,179.47877012415958,411.1573573827627,227.73324242578676,6.324079477461249,Low,0,2
